Unnamed: 0,price,title,stars,vote,kategori_penyakit
2820,11325,Aveda botanical kinetics Hydrating Treatment Lotion,4.3,45,Acne; Eczema; Unknown_Normal
2821,30336,dermalogica Dynamic Skin Recovery SPF 50 Moisturizer,4.6,265,Eczema; Psoriasis; Sun_Sunlight_Damage; Bullous
2822,35998,Givenchy LIntemporel Blossom Beautifying Radiance Serum,0.0,0,Unknown_Normal
2823,12943,Estée Lauder Advanced Night Micro Cleansing Foam,4.6,235,Unknown_Normal
2824,111230,LANCER Skincare Lift Serum Intense,4.6,11,Unknown_Normal
2825,24268,NARS Skin Aqua Gel Luminous OilFree Moisturizer,4.2,36,Acne; Eczema; Psoriasis
2826,20021,Clinique Pore Refining Solutions Correcting Serum,4.1,338,Unknown_Normal
2827,14157,Estée Lauder Perfectly Clean Fresh Balancing Lotion,4.8,246,Unknown_Normal
2828,76850,La Prairie Cellular Hydralift Firming Mask,4.3,3,Unknown_Normal
2829,14157,Skin Inc French Pine Bark Serum,5.0,6,Unknown_Normal
2830,212349,Sisley Paris Sisleya LIntégral AntiAge Discovery Program USD 64150 Value,5.0,2,Unknown_Normal
2831,101118,Sisley Paris Ecological Compound Set USD 34958 Value,0.0,0,Unknown_Normal
2832,31549,Estée Lauder Perfectionist Pro Rapid Firm  Lift Treatment Serum Duo,0.0,0,Acne; Unknown_Normal
2833,485369,Sisley Paris Sisleya LIntégral AntiAge La Cure FourWeek Regimen,5.0,1,Unknown_Normal
2834,64716,PCA Skin Your Hydration Essentials Set Nordstrom Exclusive USD 32050 Value,0.0,0,Unknown_Normal
2835,107186,Tom Ford Research Eye Repair Concentrate,4.2,85,Unknown_Normal
2836,48537,Sisley TripleOil Balm Makeup Remover  and  Cleanser,4.4,10,Acne
2837,19819,Sagely Naturals Brightening CBD Eye Cream,0.0,0,Acne; Vitiligo; Seborrh_Keratoses; Unknown_Normal
2838,34380,Givenchy LIntemporel Global Youth Beautifying Mask,0.0,0,Unknown_Normal
2839,16179,Bobbi Brown Makeup Melter  and  Cleanser,3.5,6,Acne
2840,26695,PCA Skin Sheer Tint Eye Complex Broad Spectrum SPF 30,0.0,0,Sun_Sunlight_Damage; Lupus
2841,15774,PCA Skin Daily Exfoliant,0.0,0,Unknown_Normal
2842,15977,Clinique Clinique iD Moisturizer  Active Cartridge Concentrate for Pores  and  Uneven Texture,5.0,6,Eczema; Psoriasis; Seborrh_Keratoses
2843,15977,Clinique Clinique iD Moisturizer  Active Cartridge Concentrate for Irritation,3.4,5,Eczema; Psoriasis
2844,28313,Estée Lauder Nutritious SuperPomegranate Radiance Energy Moisture Crème,4.5,4,Unknown_Normal
2845,16988,Estée Lauder DayWear Eye Cooling Antioxidant Moisture Gel Crème,4.6,42,Acne
2846,20224,PCA Skin Collagen Hydrator Facial Cream,4.7,22,Unknown_Normal
2847,36403,PCA Skin Ideal Complex Revitalizing Eye Gel,4.8,20,Acne
2848,12539,Clinique Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,4.6,65,Acne; Actinic_Keratosis
2849,19819,Clarins HydraEssentiel Rich Cream,4.5,34,Unknown_Normal
2850,125387,Estée Lauder ReNutriv Ultimate Lift Regenerating Youth Creme,4.7,36,Unknown_Normal
2851,19819,Clarins Jumbo Size Cleansing Milk with Gentian  and  Moringa USD 64 Value,5.0,7,Unknown_Normal
2852,149655,Estée Lauder ReNutriv Ultimate Diamond Revitalizing Mask Noir,5.0,4,Unknown_Normal
2853,18201,MAC Mineralize Timecheck Lotion,4.3,49,Unknown_Normal
2854,24268,"LE BLANC 
",4.6,9,Unknown_Normal
2855,76850,Sisley Paris Sisleÿa Essential Skin Care Lotion,4.4,14,Unknown_Normal
2856,35998,dermalogica Super Rich Repair Moisturizer,4.9,176,Eczema; Psoriasis
2857,52177,Clarins Super Restorative Day Cream,4.6,43,Unknown_Normal
2858,143588,La Prairie Cellular Swiss Ice Crystal Dry Oil,4.1,16,Unknown_Normal
2859,22246,LANCER Skincare The Method Cleanse OilyCongested Cleanser,4.5,19,Acne
2860,30336,LANCER Skincare The Method Polish OilyCongested Skin,4.9,32,Unknown_Normal
2861,125387,"SUBLIMAGE LE FLUIDE 
",4.7,10,Unknown_Normal
2862,121342,Sisley Paris Sunleÿa Age Minimizer Sun Care SPF 50 Sunscreen,3.7,3,Sun_Sunlight_Damage
2863,88984,Sisley Paris Global Perfect Pore Minimizer Serum Concentrate,4.0,13,Unknown_Normal
2864,125387,Estée Lauder ReNutriv Ultimate Lift AgeCorrecting Crème Rich,4.5,32,Unknown_Normal
2865,16179,MAC Mineralize Charged Water Moisture Gel,4.7,55,Acne
2866,28313,Shiseido Benefiance Pure Retinol Intensive Revitalizing Face Mask,4.7,72,Actinic_Keratosis; Unknown_Normal
2867,16179,Clarins Liquid Bronze Self Tanner,3.9,95,Unknown_Normal
2868,26291,Clarins Gentle Day Cream,4.5,55,Eczema; Unknown_Normal
2869,10921,Clinique RinseOff Foaming Cleanser USD 34 Value,4.8,904,Acne
2870,17797,Origins A Perfect World SPF 20 AgeDefense Eye Cream with White Tea,4.4,904,Sun_Sunlight_Damage; Unknown_Normal
2871,44492,"SUBLIMAGE LEAU DE DÉMAQUILLAGE 
",4.8,6,Unknown_Normal
2872,21838,Givenchy LIntemporal Blossom RosyGlow Highlight Care for Face  and  Eyes,0.0,0,Unknown_Normal
2873,175918,Clé de Peau Beauté Synactif Neck  and  Décolleté Cream Limited Edition,4.0,2,Infestations_Bites; Unknown_Normal
2874,202205,"SUBLIMAGE LESSENCE LUMIÈRE 
",4.5,4,Unknown_Normal
2875,38419,Estée Lauder Resilience MultiEffect TriPeptide Face and Neck Creme SPF 15 for Dry Skin,3.5,2,Eczema; Sun_Sunlight_Damage; Unknown_Normal
2876,56617,Shiseido BioPerformance LiftDynamic Serum,4.4,11,Unknown_Normal
2877,52573,Shiseido BioPerformance Glow Revival Cream,4.8,77,Unknown_Normal
2878,64706,Clé de Peau Beauté Illuminating Concentrate Skin Care Set,4.8,11,Unknown_Normal
2879,62684,Sisley Paris PhytoBlanc Lightening Cleansing Milk with Botanical Extracts,5.0,2,Unknown_Normal
2880,29118,Shiseido White Lucent Power Brightening Mask,4.6,322,Vitiligo; Seborrh_Keratoses
2881,10110,NARS Gentle OilFree Eye Makeup Remover,4.5,91,Eczema; Unknown_Normal
2882,37610,Shiseido Benefiance NutriPerfect Day Cream Broad Spectrum SPF 15,4.7,55,Sun_Sunlight_Damage; Lupus; Unknown_Normal
2883,6471,Clinique Take the Day Off Micellar Cleansing Towelettes for Face  and  Eyes,4.1,138,Unknown_Normal
2884,26287,dermalogica Multivitamin Power Firm,4.6,265,Unknown_Normal
2885,37206,Estée Lauder Idealist Pore Minimizing Skin Refresher,4.6,83,Unknown_Normal
2886,125367,Estée Lauder ReNutriv Ultimate Lift Regenerating Youth Serum,0.0,0,Unknown_Normal
2887,35588,Estée Lauder Revitalizing Supreme Bright Power Soft Creme,0.0,0,Unknown_Normal
2888,111213,Clarins NutriLumière Luxury Set USD 366 Value,0.0,0,Unknown_Normal
2889,10110,Clinique All About Clean AllinOne Cleansing Micellar Milk  and  Makeup Remover,4.5,2,Unknown_Normal
2890,398344,La Prairie Platinum Rare HauteRejuvenation Eye Cream,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
2891,31140,Shiseido Revitalizing Treatment Softener,4.3,28,Acne
2892,10919,Clarins Fresh Scrub Exfoliator for All Skin Types,4.3,6,Unknown_Normal
2893,17794,Clinique Even Better Brighter Essence Lotion,0.0,0,Unknown_Normal
2894,35992,Sagely Naturals Brightening CBD Face Serum,0.0,0,Acne; Vitiligo; Seborrh_Keratoses; Unknown_Normal
2895,181985,Tom Ford Research Crème Concentrate,4.3,9,Unknown_Normal
2896,38419,Givenchy LIntemporel MultiMasking Kit,0.0,0,Unknown_Normal
2897,66728,Givenchy LIntemporel Global Youth Divine Rich Cream,0.0,0,Unknown_Normal
2898,13750,Paulas Choice Omega Complex Eye Cream,0.0,0,Unknown_Normal
2899,25073,Clarins Plant Gold NutriRevitalizing OilEmulsion,4.4,31,Unknown_Normal
2900,19007,Estée Lauder Nutritious SuperPomegranate Radiant Energy Eye Jelly,4.4,5,Unknown_Normal
2901,23051,Clarins Pore Control Serum,4.4,34,Unknown_Normal
2902,17794,Shiseido Essential Energy Eye Definer Cream,4.5,36,Unknown_Normal
2903,14154,Clarins SOS Hydra Mask,4.5,17,Unknown_Normal
2904,44485,Clarins 5Pack Super Restorative Instant Lift Serum Mask,5.0,9,Unknown_Normal
2905,19816,Clarins HydraEssentiel Silky Cream,4.3,516,Unknown_Normal
2906,50551,Sisley Paris Deeply Purifying Mask with Tropical Resins,5.0,2,Unknown_Normal
2907,20625,Origins Plantscription AntiAging Eye Treatment,4.5,82,Acne
2908,56617,Sisley Paris Mattifying Moisturizing Skin Care with Tropical Resins,4.3,8,Unknown_Normal
2909,234558,La Prairie Cellular Radiance Perfecting Fluide Pure Gold Moisturizer,4.5,2,Eczema; Psoriasis
2910,27095,Shiseido Ultimune Eye Power Infusing Eye Concentrate PreTreatment,4.3,315,Acne
2911,163786,Estée Lauder ReNutriv Ultimate Diamond Transformative Energy Creme,4.7,46,Unknown_Normal
2912,25073,dermalogica UltraCalming Serum Concentrate,4.7,96,Rosacea; Bullous; Vasculitis; Unknown_Normal
2913,34375,NARS Skin Restorative Night Treatment GelOil,4.6,26,Acne
2914,111213,Clé de Peau Beauté Synactif Nighttime Moisturizer,5.0,3,Eczema; Psoriasis
2915,70772,Clé de Peau Beauté Synactif Lotion,4.5,16,Unknown_Normal
2916,13346,jane iredale D2O Hydration Spray,4.7,328,Unknown_Normal
2917,13346,jane iredale Balance Hydration Spray,4.7,328,Unknown_Normal
2918,27095,jane iredale Hydration Spray Refill,4.8,238,Unknown_Normal
2919,24265,LANCER Skincare Sheer Fluid Sun Shield SPF 30 Sunscreen,4.5,26,Sun_Sunlight_Damage
2920,50551,LANCER Skincare The Method Nourish Blemish Control Moisturizer,4.5,13,Acne; Eczema; Psoriasis
2921,22243,LANCER Skincare The Method Cleanse SensitiveDehydrated Skin Cleanser,4.6,12,Acne; Rosacea
2922,41250,Sisley Paris Soapless Gentle Foaming Cleanser,3.8,6,Acne; Eczema; Unknown_Normal
2923,295219,La Prairie Cellular Radiance Night Cream,3.7,3,Unknown_Normal
2924,54595,Sisley Paris PhytoBlanc Lightening Foaming Cleanser,3.8,5,Acne
2925,54595,Sisley Paris PhytoBlanc Buff and Wash Facial Gel,4.2,9,Acne
2926,49742,Sisley Paris Buff and Wash Facial Gel,4.4,25,Acne
2927,295219,La Prairie Cellular Radiance Concentrate Pure Gold Facial Serum,3.2,5,Unknown_Normal
2928,14963,Aveda botanical kinetics Energizing Eye Crème,4.5,178,Unknown_Normal
2929,63088,Clarins NutriLumière Day Cream,4.4,42,Unknown_Normal
2930,222426,Sisley Paris Sisleya LIntégral AntiAge Firming Concentrated Serum,4.1,46,Unknown_Normal
2931,13750,NARS Skin Double Refining Exfoliator,4.4,25,Unknown_Normal
2932,291175,La Mer The Regenerating Serum Grande,4.6,101,Unknown_Normal
2933,32353,Shiseido Benefiance NutriPerfect Eye Serum,4.7,27,Unknown_Normal
2934,9301,Clinique PepStart Daily UV Protector Broad Spectrum SPF 50 Sunscreen,4.4,54,Sun_Sunlight_Damage; Lupus; Unknown_Normal
2935,6471,Paulas Choice Gentle Touch Makeup Remover,4.8,28,Eczema; Unknown_Normal
2936,32353,LOccitane Immortelle Divine Eye Cream,4.4,14,Unknown_Normal
2937,68750,Estée Lauder ReNutriv Ultimate Contouring Eye Lift GelCream,4.2,21,Acne; Unknown_Normal
2938,60662,Estée Lauder ReNutriv Ultimate Lift AgeCorrecting Creme for Throat  and  Décolletage,3.7,27,Unknown_Normal
2939,68750,Sisley Paris Tinted Sunscreen Cream SPF 30,4.6,10,Sun_Sunlight_Damage; Unknown_Normal
2940,35588,Estée Lauder Revitalizing Supreme Bright Power Soft Milky Lotion,5.0,1,Unknown_Normal
2941,101103,Sisley Paris Ecological Compound Emulsion Limited Edition,0.0,0,Infestations_Bites
2942,11323,Clarins Cleansing Sensations Duo for CombinationOily Skin USD 39 Value,0.0,0,Unknown_Normal
2943,29118,Shiseido Benefiance Wrinkle Smoothing Contour Serum,4.6,14,Unknown_Normal
2944,66337,PCA Skin Unlock Your Skins Potential Full Size Skin Care Set Nordstrom Exclusive USD 243 Value,0.0,0,Unknown_Normal
2945,46113,Clinique FullSize Smart Clinical MD Revolumize  and  Resculpt Set USD 138 Value,2.0,1,Unknown_Normal
2946,17798,Givenchy Ressource Soothing Moisturizing Lotion,0.0,0,Eczema; Psoriasis; Rosacea; Bullous; Unknown_Normal
2947,125394,Estée Lauder ReNutriv Ultimate Radiance White Brightening Youth Serum,0.0,0,Vitiligo; Seborrh_Keratoses; Unknown_Normal
2948,20225,Clarins HydraEssentiel Starter Set USD 61 Value,3.5,2,Unknown_Normal
2949,141574,Tom Ford Research Serum Concentrate,3.9,8,Unknown_Normal
2950,163821,Estée Lauder ReNutriv Ultimate Diamond Transformative Energy Dual Infusion Serum,0.0,0,Unknown_Normal
2951,34382,Givenchy LIntemporel Blossom Radiance Reviver Cream,0.0,0,Unknown_Normal
2952,12539,Paulas Choice Defense Triple Algae Pollution Shield,0.0,0,Unknown_Normal
2953,9708,Origins Original Skin MakeupRemoving Jelly with Willowherb,3.1,15,Unknown_Normal
2954,15978,Clinique Clinique iD Moisturizer  Active Cartridge Concentrate for Fatigue,5.0,2,Eczema; Psoriasis
2955,29124,Estée Lauder Nutritious SuperPomegranate Radiant Energy Night Crème Mask,4.0,3,Unknown_Normal
2956,12539,MAC Lightful C Coral Grass Softening Lotion Spray,0.0,0,Unknown_Normal
2957,61483,PCA Skin HydraLuxe Intensive Hydration Face Cream,4.7,3,Unknown_Normal
2958,38832,PCA Skin Total Strength Serum,4.8,11,Unknown_Normal
2959,29124,Origins Three Part Harmony Day  and  Night Eye Cream Duo,3.9,12,Unknown_Normal
2960,11730,Clinique Fresh Pressed 7Day System,4.3,137,Unknown_Normal
2961,24270,Clarins HydraEssentiel BiPhase Serum,4.2,356,Unknown_Normal
2962,19820,Clarins HydraEssentiel Cream Gel,4.0,20,Acne; Unknown_Normal
2963,11326,MAC Prep  Prime Essential Oils Stick,4.4,18,Unknown_Normal
2964,125394,Estée Lauder ReNutriv Ultimate Lift Regenerating Youth Creme Gelée,5.0,9,Acne
2965,30337,Clé de Peau Beauté Cleansing Clay Scrub,4.8,30,Unknown_Normal
2966,22247,Clarins MultiActive Day Cream Gel for Normal to Combination Skin Types,4.2,33,Acne; Unknown_Normal
2967,202248,Clé de Peau Beauté Synactif Eye Care Ritual,5.0,3,Unknown_Normal
2968,80899,Clé de Peau Beauté Synactif Daytime Moisturizer SPF 19,4.5,6,Eczema; Psoriasis; Sun_Sunlight_Damage
2969,147641,Sisley Paris PhytoBlanc Absolute Lightening Essence,5.0,1,Unknown_Normal
2970,230563,Sisley Paris SisleÿaElixir Intensive Four Week Program,5.0,2,Unknown_Normal
2971,11730,LOccitane Aqua Réotier Ultra ThirstQuenching Cream,5.0,2,Unknown_Normal
2972,8090,Shiseido Refreshing Cleansing Sheets,4.4,19,Unknown_Normal
2973,13753,Benefit Its Potent Dark Circle Eye Cream,4.1,132,Unknown_Normal
2974,13753,Origins Plantscription AntiAging Cleanser,4.4,79,Acne
2975,8899,Origins Well Off Fast  and  Gentle Eye Makeup Remover,4.4,139,Eczema; Unknown_Normal
2976,15371,Paulas Choice Moisture Renewal Oil Booster,4.4,14,Unknown_Normal
2977,27101,dermalogica Overnight Repair Serum,4.7,108,Unknown_Normal
2978,63101,Clarins NutriLumière Day Emulsion,4.4,15,Unknown_Normal
2979,20023,Clinique More Than Moisture Set USD 62 Value,4.9,14,Unknown_Normal
2980,38427,Sisley Paris Purifying ReBalancing Lotion with Tropical Resins,0.0,0,Unknown_Normal
2981,24270,Clé de Peau Beauté Eye  and  Lip Makeup Remover,4.7,15,Unknown_Normal
2982,22652,Clinique Smart Broad Spectrum SPF 15 CustomRepair Moisturizer for CombinationOily Skin,4.8,4,Eczema; Psoriasis; Sun_Sunlight_Damage; Lupus
2983,74832,LANCER Skincare Contour Décolleté Firming Concentrate Serum,4.0,1,Unknown_Normal
2984,12944,NARS MultiAction Hydrating Toner,4.7,50,Eczema; Vitiligo
2985,119326,Estée Lauder ReNutriv Ultimate Lift AgeCorrecting Serum,4.7,42,Unknown_Normal
2986,52584,Sisley Paris Radiant Glow Express Mask,4.8,21,Unknown_Normal
2987,10921,Clinique All About Lips,4.5,231,Unknown_Normal
2988,10921,Clarins Purifying Toning Lotion for CombinationOily Skin,3.0,2,Unknown_Normal
2989,27506,Estée Lauder Nutritious SuperPomegranate Radiant Energy Milky Lotion,0.0,0,Unknown_Normal
2990,40450,LANCER Skincare Nourish Rehydration Mask,0.0,0,Unknown_Normal
2991,153708,Sisley Paris Phyto Blanc Le Concentré Pure Bright Activating Serum,2.0,5,Unknown_Normal
2992,214383,Sisley Paris Full Size Face  and  Hand Care Set,0.0,0,Unknown_Normal
2993,214383,Sisley Paris Sisleya Discovery Set,0.0,0,Unknown_Normal
2994,27502,Mowellens Botanical Dew CBDBoosted Balancing Moisturizer,5.0,1,Eczema; Psoriasis
2995,16176,Mowellens Queen Bee Hemp  and  Mushroom Enhanced Mask,3.7,3,Unknown_Normal
2996,35996,Mowellens Living Cleanse Nourish  and  Renew CBDBoosted Daily Cleanser,5.0,1,Acne; Unknown_Normal
2997,15775,PCA Skin Daily Cleansing Oil,4.5,2,Unknown_Normal
2998,20225,Givenchy Hydra Sparkling Twinkling Eyes Icy EyeReviver Gel,0.0,0,Acne
2999,66742,Givenchy LIntemporel Global Youth AllSoft Night Cream,0.0,0,Unknown_Normal
3000,121349,Givenchy Le Soin Noir  and  Blanc Masque,0.0,0,Unknown_Normal
3001,56629,Givenchy Le Soin Noir Lotion Essence,0.0,0,Unknown_Normal
3002,75641,Givenchy Le Soin Noir Eye Cream,0.0,0,Unknown_Normal
3003,67955,Clé de Peau Beauté Radiant Multi Repair Oil Limited Edition,3.0,2,Infestations_Bites
3004,86967,Sisley Paris All Eyes on Sisley Set Nordstrom Exclusive USD 355 Value,4.4,8,Unknown_Normal
3005,31551,Estée Lauder Perfectionist Pro Instant Resurfacing Peel,4.6,5,Unknown_Normal
3006,19416,Tom Ford Lip Exfoliator,1.0,1,Unknown_Normal
3007,44899,PCA Skin Retinol Treatment for Sensitive Skin,5.0,1,Acne; Rosacea; Actinic_Keratosis; Vasculitis
3008,25079,PCA Skin Pore Refining Treatment,5.0,2,Acne
3009,46517,PCA Skin C and E Strength Max Treatment,4.4,11,Acne
3010,14157,Clarins SOS Comfort Mask,4.4,15,Unknown_Normal
3011,14157,Clarins SOS Pure Rebalancing Clay Mask,4.3,18,Unknown_Normal
3012,19011,Clarins MultiActive Eye,3.9,30,Unknown_Normal
3013,107596,Tom Ford Intensive Infusion Face Oil,5.0,2,Unknown_Normal
3014,14157,jane iredale BeautyPrep Face Toner,4.5,96,Vitiligo; Unknown_Normal
3015,18202,jane iredale BeautyPrep Face Moisturizer,4.5,643,Eczema; Psoriasis; Unknown_Normal
3016,68360,Sisley Paris Intensive Dark Spot Corrector,3.6,11,Acne; Moles
3017,14157,MAC Prep  Prime Face Protect Lotion SPF 50,2.6,72,Sun_Sunlight_Damage; Unknown_Normal
3018,159776,Estée Lauder ReNutriv Ultimate Diamond SculptingRefinishing Dual Infusion,4.2,21,Unknown_Normal
3019,12135,Clarins Gentle Eye Makeup Remover,4.0,50,Eczema; Unknown_Normal
3020,105169,Sisley Paris Sunleÿa Age Minimizing Sun Care SPF 15,5.0,1,Sun_Sunlight_Damage
3021,70787,Sisley Paris AfterSun Care Tan Extender,4.5,4,Sun_Sunlight_Damage
3022,16989,MAC Prep  Prime Moisture Infusion Serum,4.4,34,Unknown_Normal
3023,226518,La Prairie White Caviar Illuminating Serum,3.5,2,Unknown_Normal
3024,42877,Sisley Paris Botanical Grapefruit Toning Lotion,4.4,8,Unknown_Normal
3025,40450,LOccitane Immortelle Divine Youth Oil,0.0,0,Unknown_Normal
3026,22247,Aveda tulasara Brightening Sleeping Eye Masque,4.3,67,Vitiligo; Seborrh_Keratoses
3027,11933,dermalogica Travel Size Clear Start Breakout Clearing Set USD 3250 Value,0.0,0,Unknown_Normal
3028,33978,dermalogica Sound Sleep Cocoon Transformative Night GelCream,4.6,396,Acne; Unknown_Normal
3029,14157,Skin Inc Licorice Serum,4.0,4,Unknown_Normal
3030,23865,dermalogica Daily Superfoliant Exfoliator,4.7,447,Unknown_Normal
3031,12135,Aveda botanical kinetics Exfoliating Creme Cleanser,4.7,49,Acne; Seborrh_Keratoses
3032,16989,Aveda botanical kinetics Radiant Skin Refiner,4.9,23,Unknown_Normal
3033,19214,Origins Make A Difference Plus UltraRich Rejuvenating Cream,4.7,70,Sun_Sunlight_Damage; Unknown_Normal
3034,17393,Aveda daily light guard Defense Fluid Broad Spectrum SPF 30 Sunscreen,4.4,59,Sun_Sunlight_Damage; Lupus; Unknown_Normal
3035,40045,dermalogica C12 Pure Bright Serum,4.5,60,Unknown_Normal
3036,22247,dermalogica Solar Defense Booster SPF 50 Sunscreen,4.7,55,Sun_Sunlight_Damage
3037,39641,Jo Malone London Vitamin E Gel,4.2,18,Acne
3038,67146,Clarins NutriLumière Night Cream,4.6,59,Unknown_Normal
3039,157753,Givenchy Le Soin Noir Face Cream,0.0,0,Unknown_Normal
3040,14157,Skin Inc Hyaluronic Acid Serum,4.0,4,Unknown_Normal
3041,117304,Sisley Paris Phytobuste  Décolleté Intensive Firming Bust Compound,4.7,3,Unknown_Normal
3042,64719,Clé de Peau Beauté Intensive Brightening Mask,4.7,18,Vitiligo; Seborrh_Keratoses
3043,18202,dermalogica Precleanse,4.8,564,Unknown_Normal
3044,51775,Sisley Paris Gentle MakeUp Remover for Face and Eyes,4.6,30,Eczema; Unknown_Normal
3045,20629,Clinique Even Better Skin Tone Correcting Lotion Broad Spectrum SPF 20,4.4,101,Vitiligo; Sun_Sunlight_Damage; Lupus; Unknown_Normal
3046,15978,Clinique Pore Refining Solutions StayMatte Hydrator,4.5,168,Unknown_Normal
3047,31146,Sisley Paris Gentle Eye and Lip MakeUp Remover,4.7,15,Eczema; Unknown_Normal
3048,16180,Clarins Self Tanning Instant Gel,4.4,132,Acne
3049,26292,Skin Inc SerumInfused Night Oil,4.8,4,Unknown_Normal
3050,14157,Skin Inc Collagen Serum,4.5,4,Unknown_Normal
3051,14157,Skin Inc Coenzyme Q10 Serum,5.0,1,Unknown_Normal
3052,14157,Skin Inc Ceramide Serum,4.7,6,Bullous; Unknown_Normal
3053,8899,MAC Gently Off Eye  and  Lip Makeup Remover,4.3,60,Unknown_Normal
3054,125394,Sisley Paris Eau du Soir SKIES Eau de Parfum Limited Edition,0.0,0,Infestations_Bites
3055,20225,jane iredale PowderMe SPF 30 Dry Sunscreen Refill,5.0,1,Sun_Sunlight_Damage
3056,109214,Clé de Peau Beauté The Enchanting Eyes Set USD 355 Value,5.0,1,Unknown_Normal
3057,26697,Givenchy Ressource Fortifying Moisturizing Concentrate,0.0,0,Unknown_Normal
3058,48540,Estée Lauder Lady Aiko Micro Essence Skin Activating Treatment Lotion Limited Edition,0.0,0,Acne; Infestations_Bites; Unknown_Normal
3059,125394,Estée Lauder ReNutriv Ultimate Radiance White Brightening Youth Cream,0.0,0,Vitiligo; Seborrh_Keratoses; Unknown_Normal
